Timestamp,Speed_KPM,RPM,Gear,Suspension_FL,Is_Cheating
22288328,138.373,5666.7,3,0.357872,NO
22288328,138.085,5653.19,3,0.361908,NO
22288343,137.772,5629.71,3,0.374198,NO
22288359,137.448,5600.75,3,0.38863,NO
22288375,137.116,5573.43,3,0.393896,NO
22288375,136.778,5548.22,3,0.391922,NO
22288390,136.451,5525.84,3,0.386606,NO
22288406,136.148,5506.85,3,0.378921,NO
22288421,135.85,5496.15,3,0.368047,NO
22288421,135.574,5497.85,3,0.351993,NO
22288437,135.302,5507.06,3,0.3383,NO
22288453,135.038,5516.96,3,0.334103,NO
22288453,134.779,5526.14,3,0.336322,NO
22288468,134.499,5534.08,3,0.340011,NO
22288484,134.213,5540.87,3,0.342697,NO
22288500,133.927,5539.32,3,0.34756,NO
22288500,133.638,5525.92,3,0.355986,NO
22288515,133.351,5502.07,3,0.354715,NO
22288531,133.07,5475.71,3,0.345082,NO
22288546,132.798,5448.33,3,0.332763,NO
22288546,132.555,5422.23,3,0.320075,NO
22288562,132.322,5401.31,3,0.306193,NO
22288578,132.115,5393.72,3,0.288704,NO
22288593,131.919,5392.07,3,0.28197,NO
22288593,131.737,5392.96,3,0.287829,NO
22288609,131.57,5394.08,3,0.300254,NO
22288625,131.422,5392.69,3,0.315356,NO
22288625,131.283,5388.01,3,0.331545,NO
22288640,131.134,5369.09,3,0.352287,NO
22288656,130.969,5340.2,3,0.375061,NO
22288671,130.799,5305.77,3,0.39388,NO
22288671,130.628,5272.44,3,0.409397,NO
22288687,130.459,5242.97,3,0.423442,NO
22288703,130.293,5219.01,3,0.43603,NO
22288718,130.128,5200.33,3,0.456977,NO
22288718,129.975,5197.79,3,0.485355,NO
22288734,129.833,5201.13,3,0.506062,NO
22288750,129.696,5213.62,3,0.506877,NO
22288765,129.565,5227.25,3,0.498703,NO
22288765,129.439,5241.24,3,0.488508,NO
22288781,129.32,5254.86,3,0.47852,NO
22288796,129.198,5264.12,3,0.481582,NO
22288812,129.067,5264.04,3,0.495315,NO
22288812,128.933,5261.9,3,0.512003,NO
22288828,128.795,5254.24,3,0.525615,NO
22288843,128.655,5245.39,3,0.535743,NO
22288859,128.513,5235.48,3,0.543815,NO
22288859,128.369,5225.52,3,0.550451,NO
22288875,128.225,5221.06,3,0.555647,NO
22288890,128.086,5218.48,3,0.559286,NO
22288906,127.943,5215.41,3,0.565552,NO
22288906,127.79,5209.33,3,0.582447,NO
22288921,127.633,5202.15,3,0.589232,NO
22288937,127.474,5193.98,3,0.586628,NO
22288953,127.315,5184.54,3,0.582997,NO
22288953,127.151,5160.81,3,0.580045,NO
22288968,126.981,5136.91,3,0.576111,NO
22288984,126.818,5108.47,3,0.549041,NO
22289000,126.655,5083.52,3,0.513765,NO
22289000,126.495,5061.98,3,0.482463,NO
22289015,126.338,5043.62,3,0.455112,NO
22289031,126.186,5034.29,3,0.430553,NO
22289031,126.041,5029.66,3,0.40815,NO
22289046,125.892,5029.09,3,0.39203,NO
22289062,125.742,5030.76,3,0.379157,NO
22289078,125.591,5031.75,3,0.365002,NO
22289078,125.44,5031.7,3,0.36083,NO
22289093,125.285,5030.47,3,0.367354,NO
22289109,125.122,5016.91,3,0.377356,NO
22289125,124.955,5000.23,3,0.383928,NO
22289125,124.785,4973.68,3,0.381804,NO
22289140,124.615,4947.33,3,0.381895,NO
22289156,124.443,4920.81,3,0.386078,NO
22289156,124.27,4895.1,3,0.391703,NO
22289171,124.098,4873.2,3,0.396383,NO
22289187,123.935,4864.04,3,0.3992,NO
22289203,123.767,4857.34,3,0.409161,NO
22289203,123.598,4857.22,3,0.41805,NO
22289218,123.427,4855.65,3,0.419355,NO
22289234,123.252,4852.28,3,0.417997,NO
22289250,123.074,4840.82,3,0.417405,NO
22289250,122.889,4815.82,3,0.417864,NO
22289265,122.69,4771.82,3,0.417489,NO
22289281,122.489,4720.04,3,0.412504,NO
22289296,122.28,4654.86,3,0.411369,NO
22289296,122.066,4585.48,3,0.414603,NO
22289312,121.856,4512.59,3,0.420636,NO
22289328,121.644,4436.24,3,0.427446,NO
22289328,121.436,4366.15,3,0.428816,NO
22289343,121.223,4295.66,3,0.434162,NO
22289359,121.006,4223.44,3,0.43859,NO
22289375,120.786,4146.73,3,0.437533,NO
22289375,120.559,4061.6,3,0.434867,NO
22289390,120.324,3967.39,3,0.432848,NO
22289406,120.08,3862.86,3,0.431245,NO
22289421,119.809,3737.07,3,0.429708,NO
22289421,119.531,3602.1,3,0.421874,NO
22289437,119.234,3495.51,3,0.414073,NO
22289453,118.928,3354.18,3,0.409891,NO
22289468,118.621,3221.59,3,0.406969,NO
22289468,118.316,3099.44,3,0.407269,NO
22289484,118.029,2991.34,3,0.412423,NO
22289500,117.757,2900.42,3,0.41852,NO
22289515,117.475,2826.58,3,0.432923,NO
22289515,117.176,2774.54,3,0.444501,NO
22289531,116.848,2743.65,3,0.445398,NO
22289546,116.497,2719.86,3,0.44247,NO
22289546,116.106,2696.38,3,0.439546,NO
22289562,115.646,2673.22,3,0.436763,NO
22289578,115.133,2650.16,3,0.430237,NO
22289593,114.593,2627.46,3,0.414391,NO
22289593,114.034,2604.95,3,0.39776,NO
22289609,113.483,2582.64,3,0.383525,NO
22289625,112.936,2560.56,3,0.371238,NO
22289640,112.426,2538.86,3,0.360852,NO
22289640,111.942,2559.79,3,0.35295,NO
22289656,111.444,2543.3,3,0.352971,NO
22289671,110.959,2515.69,3,0.358458,NO
22289687,110.473,2477.5,3,0.378598,NO
22289687,109.962,2429.72,3,0.404609,NO
22289703,109.434,2372.87,3,0.428124,NO
22289718,108.876,2308.63,3,0.446081,NO
22289734,108.271,2237.29,3,0.458438,NO
22289734,107.662,2160.5,3,0.459402,NO
22289750,107.035,2079.13,3,0.459759,NO
22289765,106.425,1995.05,3,0.463144,NO
22289781,105.828,1909.52,3,0.468236,NO
22289781,105.258,1822.81,3,0.473505,NO
22289796,104.756,1736.59,3,0.477187,NO
22289812,104.264,1650.8,3,0.487304,NO
22289828,103.789,1573.76,3,0.498088,NO
22289828,103.316,1511.28,3,0.498413,NO
22289843,102.833,1454.46,3,0.493341,NO
22289859,102.353,1205.37,3,0.48938,NO
22289875,101.827,1185.91,3,0.487266,NO
22289875,101.276,1151.92,3,0.483687,NO
22289890,100.735,1118.05,3,0.471574,NO
22289906,100.181,1090.54,3,0.461397,NO
22289921,99.6321,1068.68,3,0.443503,NO
22289921,99.0798,1051.86,3,0.419008,NO
22289937,98.5231,1039.43,3,0.395506,NO
22289953,97.9924,1031.02,3,0.3751,NO
22289968,97.4456,1026.12,3,0.360554,NO
22289968,96.8773,1021.95,3,0.351602,NO
22289984,96.2881,1017.84,3,0.342504,NO
22290000,95.6739,1013.78,3,0.341881,NO
22290015,95.0439,1009.76,3,0.3566,NO
22290015,94.3549,1005.78,3,0.377837,NO
22290031,93.6313,1001.85,3,0.396823,NO
22290046,92.9349,997.977,3,0.404423,NO
22290062,92.2507,994.128,3,0.41252,NO
22290062,91.6021,990.325,3,0.426138,NO
22290078,90.9769,1013.69,3,0.441558,NO
22290093,90.391,1020.49,3,0.455636,NO
22290109,89.8649,1032.25,3,0.467362,NO
22290109,89.3417,1048.67,3,0.485018,NO
22290125,88.7958,1067.63,3,0.50311,NO
22290140,88.2285,1088.12,3,0.508547,NO
22290156,87.6579,1109.1,3,0.506814,NO
22290156,87.0987,1129.41,3,0.503731,NO
22290171,86.5041,1148.15,3,0.500039,NO
22290187,85.9142,1164.47,3,0.491253,NO
22290203,85.3347,1177.44,3,0.47738,NO
22290203,84.768,1186.36,3,0.462399,NO
22290218,84.2078,1190.67,3,0.445041,NO
22290234,83.656,1189.82,3,0.42751,NO
22290250,83.1153,1183.31,3,0.410943,NO
22290250,82.6176,1170.86,3,0.397305,NO
22290265,82.1194,1152.44,3,0.38932,NO
22290281,81.6235,1128.38,3,0.378828,NO
22290281,81.1161,1099.75,3,0.366649,NO
22290296,80.6077,1067.39,3,0.35491,NO
22290312,80.0917,1031.36,3,0.344057,NO
22290328,79.5518,997.703,3,0.334118,NO
22290343,78.973,967.172,3,0.321951,NO
22290343,78.3582,939.457,3,0.309598,NO
22290359,77.725,914.516,3,0.301432,NO
22290375,77.0923,891.819,3,0.296222,NO
22290390,76.4562,871.129,3,0.293353,NO
22290390,75.822,852.375,3,0.292796,NO
22290406,75.2472,835.473,3,0.295165,NO
22290421,74.6834,820.14,3,0.307408,NO
22290437,74.112,806.279,3,0.319455,NO
22290437,73.5193,793.666,3,0.327747,NO
22290453,72.9237,782.32,3,0.332495,NO
22290468,72.3235,772.025,3,0.337587,NO
22290484,71.6856,762.662,3,0.350375,NO
22290484,71.0095,754.2,3,0.361094,NO
22290500,70.3437,746.563,3,0.36726,NO
22290515,69.7066,739.619,3,0.376199,NO
22290531,69.0823,733.317,3,0.387227,NO
22290531,68.4645,727.602,3,0.398533,NO
22290546,67.8626,722.433,3,0.408643,NO
22290562,67.3006,717.748,3,0.419831,NO
22290562,66.7279,713.44,3,0.437977,NO
22290578,66.1455,709.573,3,0.446266,NO
22290593,65.5735,706.058,3,0.44367,NO
22290609,65.0114,702.873,3,0.438929,NO
22290609,64.4477,699.972,3,0.435786,NO
22290625,63.8493,697.339,3,0.433676,NO
22290640,63.2467,694.947,3,0.428057,NO
22290656,62.6497,692.787,3,0.418637,NO
22290656,62.083,690.822,3,0.414216,NO
22290671,61.5222,689.041,3,0.412254,NO
22290687,60.9637,687.438,3,0.413197,NO
22290703,60.3471,685.963,3,0.377599,NO
22290718,59.7797,684.634,3,0.326943,NO
22290718,59.2259,683.427,3,0.280868,NO
22290734,58.698,682.338,3,0.246518,NO
22290750,58.1855,681.349,3,0.224166,NO
22290765,57.693,680.454,3,0.217532,NO
22290765,57.1913,679.635,3,0.217083,NO
22290781,56.6298,678.896,3,0.218369,NO
22290796,55.982,678.228,3,0.222664,NO
22290812,55.2983,677.621,3,0.228967,NO
22290812,54.6266,677.075,3,0.246191,NO
22290828,53.9577,676.577,3,0.270281,NO
22290843,53.2856,676.124,3,0.292666,NO
22290859,52.6183,675.716,3,0.310231,NO
22290859,52.0101,675.347,3,0.325415,NO
22290875,51.3568,675.014,3,0.34538,NO
22290890,50.5244,674.712,3,0.369288,NO
22290906,49.7936,674.438,3,0.389579,NO
22290906,49.1106,674.19,3,0.409626,NO
22290921,48.5546,673.966,3,0.429961,NO
22290937,48.1292,673.763,3,0.449099,NO
22290953,47.6827,673.58,3,0.462149,NO
22290953,47.1386,673.414,3,0.461061,NO
22290968,46.4885,673.262,3,0.462728,NO
22290984,45.7771,673.124,3,0.468368,NO
22291000,45.0097,672.999,3,0.471728,NO
22291000,44.2208,672.886,3,0.469518,NO
22291015,43.5017,672.784,3,0.462395,NO
22291031,42.8992,672.691,3,0.456222,NO
22291031,42.4249,672.607,3,0.446724,NO
22291046,41.982,672.53,3,0.429147,NO
22291062,41.5114,672.461,3,0.40877,NO
22291078,41.0031,672.398,3,0.391836,NO
22291078,40.4518,672.342,3,0.378914,NO
22291093,39.834,672.291,3,0.365988,NO
22291109,39.1756,672.244,3,0.364918,NO
22291125,38.5166,672.201,3,0.36828,NO
22291125,37.8284,672.163,3,0.360569,NO
22291140,37.1582,672.128,3,0.341444,NO
22291156,36.5274,672.096,3,0.313715,NO
22291171,35.9436,672.068,3,0.278973,NO
22291171,35.4197,672.042,3,0.246651,NO
22291187,34.9191,672.018,3,0.21969,NO
22291203,34.4131,671.996,3,0.196933,NO
22291218,33.891,671.977,3,0.178189,NO
22291218,33.3287,671.959,3,0.162695,NO
22291234,32.7325,671.943,3,0.150166,NO
22291250,31.96,671.929,3,0.141382,NO
22291265,31.1665,671.916,3,0.14052,NO
22291265,30.4017,671.904,3,0.156179,NO
22291281,29.6993,671.893,3,0.186272,NO
22291296,29.0568,671.883,3,0.223622,NO
22291296,28.4752,671.874,3,0.258813,NO
22291312,27.9802,671.866,3,0.28874,NO
22291328,27.5393,671.858,3,0.314696,NO
22291343,27.131,671.851,3,0.338433,NO
22291359,26.72,671.845,3,0.360952,NO
22291359,26.2769,671.84,3,0.381868,NO
22291375,25.8042,671.835,3,0.400677,NO
22291390,25.2914,671.83,3,0.417156,NO
22291390,24.7206,671.826,3,0.431303,NO
22291406,24.1146,671.822,3,0.442412,NO
22291421,23.4754,671.819,3,0.450322,NO
22291437,22.8247,671.815,3,0.455894,NO
22291437,22.1723,671.813,3,0.459049,NO
22291453,21.5259,671.81,3,0.459418,NO
22291468,20.936,671.808,3,0.456291,NO
22291484,20.3272,671.806,3,0.447174,NO
22291484,19.7579,671.804,3,0.430867,NO
22291500,19.2189,671.802,3,0.407639,NO
22291515,18.7199,671.801,3,0.378548,NO
22291531,18.2563,671.799,3,0.344635,NO
22291531,17.7875,671.798,3,0.312966,NO
22291546,17.3236,377.777,3,0.283804,NO
22291562,16.8784,572.889,3,0.254765,NO
22291578,16.4408,573.995,3,0.226637,NO
22291578,16.0284,575.099,3,0.201894,NO
22291593,15.6369,576.201,3,0.180738,NO
22291609,15.2476,577.303,3,0.162716,NO
22291609,14.904,578.402,3,0.147245,NO
22291625,14.6129,579.501,3,0.134052,NO
22291640,14.4019,580.6,3,0.123883,NO
22291656,14.204,581.697,3,0.115765,NO
22291656,14.0122,582.79,3,0.108966,NO
22291671,13.8233,583.895,3,0.102875,NO
22291687,13.6363,645.825,3,0.0972137,NO
22291703,13.4407,646.922,3,0.0923278,NO
22291703,13.2342,648.023,3,0.0878099,NO
22291718,13.0069,649.614,3,0.0828922,NO
22291734,12.7718,652.394,3,0.0776673,NO
22291750,12.5592,655.433,3,0.0742676,NO
22291750,12.3647,658.717,3,0.086519,NO
22291765,12.1924,662.203,3,0.119234,NO
22291781,12.0334,665.851,3,0.158494,NO
22291796,11.8852,669.614,3,0.194115,NO
22291796,11.7393,673.43,3,0.225652,NO
22291812,11.5951,676.743,3,0.255524,NO
22291828,11.4546,680.208,3,0.285204,NO
22291828,11.3206,683.751,3,0.314083,NO
22291843,11.1969,687.267,3,0.336962,NO
22291859,11.086,690.652,3,0.35212,NO
22291875,10.9898,693.802,3,0.364629,NO
22291875,10.9083,696.649,3,0.377597,NO
22291890,10.8399,699.162,3,0.390677,NO
22291906,10.782,701.354,3,0.403944,NO
22291921,10.7325,703.243,3,0.41711,NO
22291921,10.6874,705,3,0.428731,NO
22291937,10.6515,706.373,3,0.438157,NO
22291953,10.6222,707.336,3,0.445831,NO
22291968,10.5958,708.027,3,0.451249,NO
22291968,10.5702,708.577,3,0.45424,NO
22291984,10.5445,709.051,3,0.454894,NO
22292000,10.5188,709.476,3,0.454612,NO
22292015,10.4934,709.854,3,0.453782,NO
22292015,10.4688,710.162,3,0.452556,NO
22292031,10.4458,715.011,3,0.450707,NO
22292046,10.4276,724.124,3,0.44808,NO
22292062,10.4162,736.951,3,0.44495,NO
22292062,10.4139,752.978,3,0.441398,NO
22292078,10.4232,771.703,3,0.43705,NO
22292093,10.4463,792.739,3,0.432225,NO
22292093,10.4846,815.703,3,0.427045,NO
22292109,10.5388,840.405,3,0.422061,NO
22292125,10.6092,866.809,3,0.417345,NO
22292140,10.6951,894.835,3,0.413284,NO
22292140,10.7968,924.597,3,0.409737,NO
22292156,10.9144,956.241,3,0.407201,NO
22292171,11.0461,989.759,3,0.406108,NO
22292187,11.1916,1025.48,3,0.406265,NO
22292187,11.3503,1063.73,3,0.408073,NO
22292203,11.5204,1104.59,3,0.41165,NO
22292218,11.7027,1148.82,3,0.416146,NO
22292234,11.8951,1192.89,3,0.421212,NO
22292234,12.0926,1236.36,3,0.426356,NO
22292250,12.2842,1281.34,3,0.431388,NO
22292265,12.4781,1326.08,3,0.43605,NO
22292281,12.6756,1370.34,3,0.440667,NO
22292281,12.8762,1414.09,3,0.444936,NO
22292296,13.0798,1458.03,3,0.448799,NO
22292312,13.2852,1502.45,3,0.452478,NO
22292328,13.4908,1547.57,3,0.456,NO
22292328,13.6977,1592.64,3,0.459087,NO
22292343,13.9058,1638.21,3,0.461542,NO
22292359,14.1149,1684.58,3,0.463092,NO
22292375,14.3224,1731.55,3,0.463893,NO
22292375,14.5292,1779.55,3,0.463453,NO
22292390,14.7335,1822.1,3,0.46218,NO
22292406,14.9346,1859.08,3,0.460699,NO
22292421,15.1341,1890.2,3,0.459333,NO
22292421,15.3369,1914.26,3,0.459053,NO
22292437,15.5457,1930.88,3,0.459965,NO
22292453,15.7732,1937.69,3,0.462621,NO
22292468,15.9982,1937.91,3,0.467972,NO
22292484,16.2186,1932.02,3,0.479548,NO
22292484,16.43,1920.77,3,0.497067,NO
22292500,16.6261,1905.03,3,0.516471,NO
22292515,16.8056,1884.96,3,0.537936,NO
22292515,16.9654,1860.85,3,0.562185,NO
22292531,17.1069,1832.49,3,0.589833,NO
22292546,17.2318,1799.7,3,0.620795,NO
22292562,17.3422,1762.6,3,0.654372,NO
22292562,17.4399,1721.59,3,0.690249,NO
22292578,17.534,1675.76,3,0.728126,NO
22292593,17.6417,1627.71,3,0.76308,NO
22292609,17.7285,1581.35,3,0.775427,NO
22292609,17.8266,1535.73,3,0.788915,NO
22292625,17.923,1492.94,3,0.800743,NO
22292640,18.012,1453.6,3,0.808758,NO
22292640,18.0963,1417.06,3,0.81316,NO
22292656,18.1719,1383.99,3,0.813855,NO
22292671,18.2361,1354.63,3,0.810844,NO
22292687,18.2857,1329.49,3,0.804634,NO
22292703,18.3187,1308.59,3,0.798216,NO
22292703,18.3341,1291.67,3,0.791302,NO
22292718,18.3334,1278.18,3,0.782318,NO
22292734,18.3179,1267.52,3,0.77177,NO
22292734,18.2894,1259.17,3,0.760737,NO
22292750,18.2459,1252.43,3,0.746834,NO
22292765,18.1919,1246.62,3,0.726091,NO
22292781,18.1387,1240.86,3,0.707103,NO
22292781,18.0816,1235.6,3,0.691821,NO
22292796,18.0201,1230.69,3,0.67981,NO
22292812,17.9549,1226.07,3,0.670769,NO
22292828,17.8861,1221.65,3,0.665098,NO
22292828,17.8143,1217.41,3,0.662254,NO
22292843,17.6755,1213.31,3,0.662221,NO
22292859,17.5469,1208.83,3,0.665574,NO
22292875,17.4739,1204.2,3,0.672517,NO
22292875,17.3962,1199.82,3,0.681868,NO
22292890,17.2947,1195.56,3,0.693534,NO
22292906,17.2121,1191.29,3,0.707211,NO
22292906,17.1212,1187.2,3,0.720875,NO
22292921,17.0332,1183.2,3,0.733339,NO
22292937,16.9415,1179.28,3,0.744403,NO
22292953,16.8571,1175.41,3,0.754497,NO
22292953,16.7742,1171.68,3,0.761085,NO
22292968,16.6936,1167.99,3,0.759473,NO
22292984,16.6152,1164.34,3,0.754929,NO
22293000,16.5392,1160.71,3,0.747378,NO
22293000,16.4666,1157.12,3,0.73807,NO
22293015,16.3972,1153.57,3,0.727718,NO
22293031,16.3334,1150.23,3,0.716086,NO
22293031,16.273,1146.82,3,0.70347,NO
22293046,16.2158,1143.49,3,0.689725,NO
22293062,16.1612,1140.18,3,0.675052,NO
22293078,16.1101,1136.85,3,0.659247,NO
22293078,16.061,1133.49,3,0.641733,NO
22293093,16.0099,1130.2,3,0.622459,NO
22293109,15.966,1126.93,3,0.602795,NO
22293125,15.9296,1123.51,3,0.583395,NO
22293125,15.9007,1119.85,3,0.56536,NO
22293140,15.8784,1115.83,3,0.549189,NO
22293156,15.8628,1111.49,3,0.535522,NO
22293156,15.8527,1106.81,3,0.525213,NO
22293171,15.8458,1101.91,3,0.519153,NO
22293187,15.8397,1096.87,3,0.51735,NO
22293203,15.8347,1091.78,3,0.520701,NO
22293203,15.8297,1086.72,3,0.530133,NO
22293218,15.8238,1081.7,3,0.545568,NO
22293234,15.8157,1076.75,3,0.566956,NO
22293234,15.8064,1076.52,3,0.595768,NO
22293250,15.7992,1080.22,3,0.634479,NO
22293265,15.7973,1087.3,3,0.679442,NO
22293281,15.804,1097.11,3,0.725182,NO
22293281,15.8184,1109.15,3,0.765775,NO
22293296,15.8347,1123.07,3,0.77925,NO
22293312,15.8698,1139.04,3,0.794188,NO
22293328,15.9204,1157.64,3,0.806291,NO
22293328,15.984,1178.98,3,0.813482,NO
22293343,16.0601,1203.67,3,0.8153,NO
22293359,16.1681,1229.29,3,0.812153,NO
22293375,16.3021,1256.9,3,0.80638,NO
22293375,16.4499,1287.72,3,0.799001,NO
22293390,16.603,1323.14,3,0.788782,NO
22293406,16.761,1363.53,3,0.776049,NO
22293421,16.9239,1409.2,3,0.760959,NO
22293421,17.0856,1460.17,3,0.738493,NO
22293437,17.2431,1513.84,3,0.706496,NO
22293453,17.3955,1568.99,3,0.671597,NO
22293468,17.5399,1625.54,3,0.637061,NO
22293468,17.6815,1682.84,3,0.603585,NO
22293484,17.8258,1739.05,3,0.571863,NO
22293500,17.9669,1796.09,3,0.54206,NO
22293515,18.1053,1854.1,3,0.514906,NO
22293515,18.2419,1913.49,3,0.491705,NO
22293531,18.3722,1972.55,3,0.473983,NO
22293546,18.4968,2032.15,3,0.463131,NO
22293546,18.6167,2092.3,3,0.461191,NO
22293562,18.7326,2153.03,3,0.469417,NO
22293578,18.8448,2214.07,3,0.488084,NO
22293593,18.9543,2275.37,3,0.515945,NO
22293593,19.063,2337.55,3,0.552957,NO
22293609,19.169,2399.24,3,0.598092,NO
22293625,19.2736,2460.93,3,0.653703,NO
22293640,19.3755,2522.17,3,0.714848,NO
22293640,19.4669,2584,3,0.771493,NO
22293656,19.5223,2646.18,3,0.7911,NO
22293671,19.5912,2708.69,3,0.813566,NO
22293687,19.6729,2771.16,3,0.830324,NO
22293687,19.77,2833.93,3,0.837815,NO
22293703,19.8816,2897.25,3,0.838887,NO
22293718,20.0043,2961.23,3,0.831924,NO
22293734,20.1374,3027.41,3,0.820616,NO
22293734,20.278,3095.82,3,0.804192,NO
22293750,20.4257,3166.25,3,0.781924,NO
22293765,20.5772,3239.33,3,0.754435,NO
22293781,20.7061,3314.54,3,0.707645,NO
22293781,20.8358,3391.54,3,0.650731,NO
22293796,20.968,3470.82,3,0.597173,NO
22293812,21.1063,3552.41,3,0.550377,NO
22293828,21.2527,3635.15,3,0.512163,NO
22293828,21.4089,3718.49,3,0.483908,NO
22293843,21.5761,3801.45,3,0.467285,NO
22293859,21.755,3883.04,3,0.46263,NO
22293875,21.9447,3962.92,3,0.468292,NO
22293875,22.1479,4040.42,3,0.481938,NO
22293890,22.3669,4114.7,3,0.498211,NO
22293906,22.6027,4185.32,3,0.511528,NO
22293906,22.853,4251.38,3,0.519683,NO
22293921,23.1203,4312.85,3,0.519047,NO
22293937,23.4036,4369.39,3,0.508415,NO
22293953,23.7008,4420.99,3,0.487106,NO
22293953,24.0879,4453.97,3,0.45369,NO
22293968,24.4698,4485.77,3,0.4083,NO
22293984,24.8461,4516.47,3,0.358121,NO
22294000,25.2094,4547.48,3,0.311299,NO
22294000,25.636,4564.56,3,0.266514,NO
22294015,26.0038,4589.99,3,0.226332,NO
22294031,26.3147,4625.56,3,0.191077,NO
22294031,26.5552,4672.76,3,0.161172,NO
22294046,26.722,4732.83,3,0.136176,NO
22294062,26.831,4802.41,3,0.116376,NO
22294078,26.9077,4877.35,3,0.101833,NO
22294078,26.9319,4961,3,0.0913651,NO
22294093,26.9229,5049.59,3,0.0841818,NO
22294109,26.9044,5138.4,3,0.0785498,NO
22294109,26.9161,5219.62,3,0.0736779,NO
22294125,26.9305,5299.37,3,0.0697712,NO
22294140,26.9515,5376.68,3,0.06669,NO
22294156,26.9817,5451.08,3,0.0642106,NO
22294156,27.0221,5521.83,3,0.0635258,NO
22294171,27.0745,5589.03,3,0.0657008,NO
22294187,27.1361,5651.58,3,0.0834538,NO
22294187,27.205,5710.02,3,0.124929,NO
22294203,27.2811,5764.15,3,0.178275,NO
22294218,27.3625,5814.35,3,0.230486,NO
22294234,27.4492,5861.96,3,0.282048,NO
22294234,27.5386,5907.36,3,0.33579,NO
22294250,27.6277,5951.25,3,0.397696,NO
22294265,27.7166,5994.25,3,0.468083,NO
22294265,27.8054,6036.45,3,0.541678,NO
22294281,27.894,6078.24,3,0.610243,NO
22294296,27.9828,6119.96,3,0.666958,NO
22294312,28.0712,6161.45,3,0.712974,NO
22294312,28.1595,6202.71,3,0.749546,NO
22294328,28.2429,6243.93,3,0.770878,NO
22294343,28.3258,6284.78,3,0.779261,NO
22294343,28.4163,6325.09,3,0.784841,NO
22294359,28.5115,6365.16,3,0.784478,NO
22294375,28.6111,6405.12,3,0.77829,NO
22294390,28.7129,6445.04,3,0.768528,NO
22294390,28.8155,6485.08,3,0.755571,NO
22294406,28.9086,6525.61,3,0.732481,NO
22294421,28.9993,6566.68,3,0.703313,NO
22294421,29.0865,6608.56,3,0.673833,NO
22294437,29.1689,6651.74,3,0.645942,NO
22294453,29.244,6696.15,3,0.619632,NO
22294468,29.3069,6742.96,3,0.594881,NO
22294468,29.3543,6792.68,3,0.570865,NO
22294484,29.395,6843.58,3,0.543929,NO
22294500,29.4381,6893.59,3,0.515561,NO
22294515,29.4914,6940.86,3,0.489735,NO
22294515,29.5621,6983.93,3,0.465418,NO
22294531,29.6494,7015.12,3,0.440804,NO
22294546,29.7537,7033.88,3,0.416434,NO
22294546,29.9572,7022.5,3,0.393012,NO
22294562,30.1839,6995.86,3,0.372056,NO
22294578,30.4424,6953.71,3,0.354182,NO
22294593,30.7346,6895.76,3,0.339586,NO
22294593,31.0548,6823.79,3,0.329591,NO
22294609,31.4466,6727.9,3,0.326363,NO
22294625,31.9465,6599.69,3,0.333324,NO
22294640,32.4666,6463.25,3,0.350297,NO
22294640,32.9322,6334.69,3,0.384584,NO
22294656,33.3441,6212.68,3,0.433342,NO
22294671,33.6801,6100.56,3,0.484626,NO
22294671,33.9388,5997.4,3,0.539836,NO
22294687,34.1142,5904.3,3,0.598588,NO
22294703,34.2203,5818.3,3,0.658169,NO
22294718,34.2892,5732.81,3,0.713778,NO
22294718,34.35,5645.26,3,0.759967,NO
22294734,34.38,5560.29,3,0.773596,NO
22294750,34.4232,5477.15,3,0.781395,NO
22294765,34.5016,5390.28,3,0.783872,NO
22294765,34.6002,5302.28,3,0.780392,NO
22294781,34.6964,5217.69,3,0.772015,NO
22294796,34.7824,5138.56,3,0.761198,NO
22294796,34.8429,5065.67,3,0.745499,NO
22294812,34.8711,5000.04,3,0.721323,NO
22294828,34.8722,4941.29,3,0.694894,NO
22294843,34.8562,4887.31,3,0.669275,NO
22294843,34.8344,4835.51,3,0.64567,NO
22294859,34.8142,4783.8,3,0.625343,NO
22294875,34.8004,4731.48,3,0.611092,NO
22294875,34.7959,4677.23,3,0.598946,NO
22294890,34.8039,4627.66,3,0.588853,NO
22294906,34.8374,4579.28,3,0.582861,NO
22294921,34.8974,4531.24,3,0.582552,NO
22294921,34.9898,4482.05,3,0.589186,NO
22294937,35.1033,4432.31,3,0.601582,NO
22294953,35.2194,4382.49,3,0.618649,NO
22294953,35.3693,4333.59,3,0.635101,NO
22294968,35.5632,4285.03,3,0.645197,NO
22294984,35.8265,4230.68,3,0.648263,NO
22295000,36.1045,4183.13,3,0.647315,NO
22295000,36.4065,4144.15,3,0.643885,NO
22295015,36.7235,4114.74,3,0.63767,NO
22295031,37.0509,4095.9,3,0.626296,NO
22295031,37.4332,4065.33,3,0.607722,NO
22295046,37.835,4026.31,3,0.587078,NO
22295062,38.1822,3990.37,3,0.563662,NO
22295062,38.4854,3956.37,3,0.535626,NO
22295078,38.6718,3937.32,3,0.501477,NO
22295093,38.7089,3937.32,3,0.462002,NO
22295093,38.7837,3921.74,3,0.54666,NO
22295109,38.8237,3903.03,3,0.653457,NO
22295125,38.8448,3877.52,3,0.677952,NO
22295140,38.8779,3841.79,3,0.685796,NO
22295140,38.9171,3797.59,3,0.684673,NO
22295156,39.0003,3738.22,3,0.667803,NO
22295171,39.1368,3663.28,3,0.691555,NO
